match_id,series_id,match_details,result,Team1,Score1,Team2,Score2,date,venue,round,home,away,winner,win_by_runs,win_by_wickets,balls_remaining,innings1,innings1_runs,innings1_wickets,innings1_overs_batted,innings1_overs,innings2,innings2_runs,innings2_wickets,innings2_overs_batted,innings2_overs
392239,374163,"Final:RCB v DC at Johannesburg- May 24, 2009",DC won by 6 runs,DC,143,RCB,137,24/05/09,Johannesburg,Final,RCB,DC,DC,6,,,DC,143,6,20,20,RCB,137,9,20,20
,,,,,,,,,,,,,,,,,,,,,,,,,,
419106,418064,"1st match:DC v KKR at Mumbai- Mar 12, 2010",KKR won by 11 runs,KKR,161,DC,150,12/3/2010,Mumbai,1st match,DC,KKR,KKR,11,,,KKR,161,4,20,20,DC,150,7,20,20
419107,418064,"2nd match:MI v RR at Mumbai (BS)- Mar 13, 2010",MI won by 4 runs,MI,212,RR,208,13/03/10,Mumbai (BS),2nd match,MI,RR,MI,4,,,MI,212,6,20,20,RR,208,7,20,20
419108,418064,"3rd match:KXIP v DD at Mohali- Mar 13, 2010",DD won by 5 wickets (with 1 ball remaining),KXIP,142,DD,146,13/03/10,Mohali,3rd match,KXIP,DD,DD,,5,1,KXIP,142,9,20,20,DD,146,5,19.5,20
419109,418064,"4th match:KKR v RCB at Kolkata- Mar 14, 2010",KKR won by 7 wickets (with 4 balls remaining),RCB,135,KKR,136,14/03/10,Kolkata,4th match,KKR,RCB,KKR,,7,4,RCB,135,7,20,20,KKR,136,3,19.2,20
419110,418064,"5th match:CSK v DC at Chennai- Mar 14, 2010",DC won by 31 runs,DC,190,CSK,159,14/03/10,Chennai,5th match,CSK,DC,DC,31,,,DC,190,4,20,20,CSK,159,9,20,20
419111,418064,"6th match:RR v DD at Ahmedabad- Mar 15, 2010",DD won by 6 wickets (with 17 balls remaining),RR,141,DD,142,15/03/10,Ahmedabad,6th match,RR,DD,DD,,6,17,RR,141,6,20,20,DD,142,4,17.1,20
419112,418064,"7th match:RCB v KXIP at Bangalore- Mar 16, 2010",RCB won by 8 wickets (with 7 balls remaining),KXIP,203,RCB,204,16/03/10,Bangalore,7th match,RCB,KXIP,RCB,,8,7,KXIP,203,3,20,20,RCB,204,2,18.5,20
419113,418064,"8th match:KKR v CSK at Kolkata- Mar 16, 2010",CSK won by 55 runs,CSK,164,KKR,109,16/03/10,Kolkata,8th match,KKR,CSK,CSK,55,,,CSK,164,3,20,20,KKR,109,10,19.2,20
419114,418064,"9th match:DD v MI at Delhi- Mar 17, 2010",MI won by 98 runs,MI,218,DD,120,17/03/10,Delhi,9th match,DD,MI,MI,98,,,MI,218,7,20,20,DD,120,10,16.3,20
419115,418064,"10th match:RCB v RR at Bangalore- Mar 18, 2010",RCB won by 10 wickets (with 56 balls remaining),RR,92,RCB,93,18/03/10,Bangalore,10th match,RCB,RR,RCB,,10,56,RR,92,10,19.5,20,RCB,93,0,10.4,20
419116,418064,"11th match:DD v CSK at Delhi- Mar 19, 2010",CSK won by 5 wickets (with 5 balls remaining),DD,185,CSK,190,19/03/10,Delhi,11th match,DD,CSK,CSK,,5,5,DD,185,6,20,20,CSK,190,5,19.1,20
419117,418064,"12th match:DC v KXIP at Cuttack- Mar 19, 2010",DC won by 6 runs,DC,170,KXIP,164,19/03/10,Cuttack,12th match,DC,KXIP,DC,6,,,DC,170,7,20,20,KXIP,164,8,20,20
419118,418064,"13th match:RR v KKR at Ahmedabad- Mar 20, 2010",RR won by 34 runs,RR,168,KKR,134,20/03/10,Ahmedabad,13th match,RR,KKR,RR,34,,,RR,168,7,20,20,KKR,134,5,20,20
419119,418064,"14th match:MI v RCB at Mumbai (BS)- Mar 20, 2010",RCB won by 7 wickets (with 5 balls remaining),MI,151,RCB,155,20/03/10,Mumbai (BS),14th match,MI,RCB,RCB,,7,5,MI,151,9,20,20,RCB,155,3,19.1,20
419120,418064,"15th match:DC v DD at Cuttack- Mar 21, 2010",DC won by 10 runs,DC,171,DD,161,21/03/10,Cuttack,15th match,DC,DD,DC,10,,,DC,171,6,20,20,DD,161,9,20,20
419121,418064,"16th match:CSK v KXIP at Chennai- Mar 21, 2010",Match tied (KXIP won the one-over eliminator),KXIP,136,CSK,136,21/03/10,Chennai,16th match,CSK,KXIP,KXIP,,,,KXIP,136,8,20,20,CSK,136,7,20,20
419122,418064,"17th match:MI v KKR at Mumbai (BS)- Mar 22, 2010",MI won by 7 wickets (with 9 balls remaining),KKR,155,MI,156,22/03/10,Mumbai (BS),17th match,MI,KKR,MI,,7,9,KKR,155,3,20,20,MI,156,3,18.3,20
419123,418064,"18th match:RCB v CSK at Bangalore- Mar 23, 2010",RCB won by 36 runs,RCB,171,CSK,135,23/03/10,Bangalore,18th match,RCB,CSK,RCB,36,,,RCB,171,5,20,20,CSK,135,7,20,20
419124,418064,"19th match:KXIP v RR at Mohali- Mar 24, 2010",RR won by 31 runs,RR,183,KXIP,152,24/03/10,Mohali,19th match,KXIP,RR,RR,31,,,RR,183,5,20,20,KXIP,152,10,19.1,20
419128,418064,"20th match:RCB v DD at Bangalore- Mar 25, 2010",DD won by 17 runs,DD,183,RCB,166,25/03/10,Bangalore,20th match,RCB,DD,DD,17,,,DD,183,4,20,20,RCB,166,9,20,20
419125,418064,"21st match:MI v CSK at Mumbai (BS)- Mar 25, 2010",MI won by 5 wickets (with 6 balls remaining),CSK,180,MI,181,25/03/10,Mumbai (BS),21st match,MI,CSK,MI,,5,6,CSK,180,2,20,20,MI,181,5,19,20
419126,418064,"22nd match:RR v DC at Ahmedabad- Mar 26, 2010",RR won by 8 wickets (with 26 balls remaining),DC,148,RR,151,26/03/10,Ahmedabad,22nd match,RR,DC,RR,,8,26,DC,148,9,20,20,RR,151,2,15.4,20
419127,418064,"23rd match:KXIP v KKR at Mohali- Mar 27, 2010",KKR won by 39 runs,KKR,183,KXIP,144,27/03/10,Mohali,23rd match,KXIP,KKR,KKR,39,,,KKR,183,5,20,20,KXIP,144,6,20,20
419129,418064,"24th match:RR v CSK at Ahmedabad- Mar 28, 2010",RR won by 17 runs,RR,177,CSK,160,28/03/10,Ahmedabad,24th match,RR,CSK,RR,17,,,RR,177,8,20,20,CSK,160,6,20,20
419130,418064,"25th match:DC v MI at Mumbai- Mar 28, 2010",MI won by 41 runs,MI,172,DC,131,28/03/10,Mumbai,25th match,DC,MI,MI,41,,,MI,172,7,20,20,DC,131,10,17.4,20
419131,418064,"26th match:DD v KKR at Delhi- Mar 29, 2010",DD won by 40 runs,DD,177,KKR,137,29/03/10,Delhi,26th match,DD,KKR,DD,40,,,DD,177,4,20,20,KKR,137,9,20,20
419132,418064,"27th match:MI v KXIP at Mumbai (BS)- Mar 30, 2010",MI won by 4 wickets (with 3 balls remaining),KXIP,163,MI,164,30/03/10,Mumbai (BS),27th match,MI,KXIP,MI,,4,3,KXIP,163,10,20,20,MI,164,6,19.3,20
419133,418064,"28th match:CSK v RCB at Chennai- Mar 31, 2010",CSK won by 5 wickets (with 7 balls remaining),RCB,161,CSK,162,31/03/10,Chennai,28th match,CSK,RCB,CSK,,5,7,RCB,161,4,20,20,CSK,162,5,18.5,20
419134,418064,"29th match:DD v RR at Delhi- Mar 31, 2010",DD won by 67 runs,DD,188,RR,121,31/03/10,Delhi,29th match,DD,RR,DD,67,,,DD,188,6,20,20,RR,121,10,17.4,20
419135,418064,"30th match:KKR v DC at Kolkata- Apr 1, 2010",KKR won by 24 runs,KKR,181,DC,157,1/4/2010,Kolkata,30th match,KKR,DC,KKR,24,,,KKR,181,6,20,20,DC,157,5,20,20
419136,418064,"31st match:KXIP v RCB at Mohali- Apr 2, 2010",RCB won by 6 wickets (with 5 balls remaining),KXIP,181,RCB,184,2/4/2010,Mohali,31st match,KXIP,RCB,RCB,,6,5,KXIP,181,5,20,20,RCB,184,4,19.1,20
419137,418064,"32nd match:CSK v RR at Chennai- Apr 3, 2010",CSK won by 23 runs,CSK,246,RR,223,3/4/2010,Chennai,32nd match,CSK,RR,CSK,23,,,CSK,246,5,20,20,RR,223,5,20,20
419138,418064,"33rd match:MI v DC at Mumbai (BS)- Apr 3, 2010",MI won by 63 runs,MI,178,DC,115,3/4/2010,Mumbai (BS),33rd match,MI,DC,MI,63,,,MI,178,5,20,20,DC,115,10,18.2,20
419139,418064,"34th match:KKR v KXIP at Kolkata- Apr 4, 2010",KXIP won by 8 wickets (with 10 balls remaining),KKR,200,KXIP,204,4/4/2010,Kolkata,34th match,KKR,KXIP,KXIP,,8,10,KKR,200,3,20,20,KXIP,204,2,18.2,20
419140,418064,"35th match:DD v RCB at Delhi- Apr 4, 2010",DD won by 37 runs,DD,184,RCB,147,4/4/2010,Delhi,35th match,DD,RCB,DD,37,,,DD,184,5,20,20,RCB,147,9,20,20
419141,418064,"36th match:DC v RR at Nagpur- Apr 5, 2010",RR won by 2 runs,RR,159,DC,157,5/4/2010,Nagpur,36th match,DC,RR,RR,2,,,RR,159,10,19.5,20,DC,157,10,19.5,20
419142,418064,"37th match:CSK v MI at Chennai- Apr 6, 2010",CSK won by 24 runs,CSK,165,MI,141,6/4/2010,Chennai,37th match,CSK,MI,CSK,24,,,CSK,165,4,20,20,MI,141,9,20,20
419143,418064,"38th match:RR v KXIP at Jaipur- Apr 7, 2010",RR won by 9 wickets (with 30 balls remaining),KXIP,153,RR,157,7/4/2010,Jaipur,38th match,RR,KXIP,RR,,9,30,KXIP,153,6,20,20,RR,157,1,15,20
419144,418064,"39th match:KKR v DD at Kolkata- Apr 7, 2010",KKR won by 14 runs,KKR,181,DD,167,7/4/2010,Kolkata,39th match,KKR,DD,KKR,14,,,KKR,181,3,20,20,DD,167,8,20,20
419145,418064,"40th match:RCB v DC at Bangalore- Apr 8, 2010",DC won by 7 wickets (with 4 balls remaining),RCB,184,DC,186,8/4/2010,Bangalore,40th match,RCB,DC,DC,,7,4,RCB,184,6,20,20,DC,186,3,19.2,20
419146,418064,"41st match:KXIP v MI at Mohali- Apr 9, 2010",KXIP won by 6 wickets (with 4 balls remaining),MI,154,KXIP,158,9/4/2010,Mohali,41st match,KXIP,MI,KXIP,,6,4,MI,154,9,20,20,KXIP,158,4,19.2,20
419147,418064,"42nd match:DC v CSK at Nagpur- Apr 10, 2010",DC won by 6 wickets (with 5 balls remaining),CSK,138,DC,139,10/4/2010,Nagpur,42nd match,DC,CSK,DC,,6,5,CSK,138,8,20,20,DC,139,4,19.1,20
419148,418064,"43rd match:RCB v KKR at Bangalore- Apr 10, 2010",RCB won by 7 wickets (with 17 balls remaining),KKR,160,RCB,162,10/4/2010,Bangalore,43rd match,RCB,KKR,RCB,,7,17,KKR,160,9,20,20,RCB,162,3,17.1,20
419149,418064,"44th match:DD v KXIP at Delhi- Apr 11, 2010",KXIP won by 7 wickets (with 8 balls remaining),DD,111,KXIP,112,11/4/2010,Delhi,44th match,DD,KXIP,KXIP,,7,8,DD,111,10,19.4,20,KXIP,112,3,18.4,20
419150,418064,"45th match:RR v MI at Jaipur- Apr 11, 2010",MI won by 37 runs,MI,174,RR,137,11/4/2010,Jaipur,45th match,RR,MI,MI,37,,,MI,174,5,20,20,RR,137,8,20,20
419151,418064,"46th match:DC v RCB at Nagpur- Apr 12, 2010",DC won by 13 runs,DC,151,RCB,138,12/4/2010,Nagpur,46th match,DC,RCB,DC,13,,,DC,151,6,20,20,RCB,138,10,19.4,20
419152,418064,"47th match:MI v DD at Mumbai (BS)- Apr 13, 2010",MI won by 39 runs,MI,183,DD,144,13/04/10,Mumbai (BS),47th match,MI,DD,MI,39,,,MI,183,4,20,20,DD,144,7,20,20
419153,418064,"48th match:CSK v KKR at Chennai- Apr 13, 2010",CSK won by 9 wickets (with 39 balls remaining),KKR,139,CSK,143,13/04/10,Chennai,48th match,CSK,KKR,CSK,,9,39,KKR,139,8,20,20,CSK,143,1,13.3,20
419154,418064,"49th match:RR v RCB at Jaipur- Apr 14, 2010",RCB won by 5 wickets (with 26 balls remaining),RR,130,RCB,132,14/04/10,Jaipur,49th match,RR,RCB,RCB,,5,26,RR,130,6,20,20,RCB,132,5,15.4,20
419155,418064,"50th match:CSK v DD at Chennai- Apr 15, 2010",DD won by 6 wickets (with 8 balls remaining),CSK,112,DD,113,15/04/10,Chennai,50th match,CSK,DD,DD,,6,8,CSK,112,9,20,20,DD,113,4,18.4,20
419156,418064,"51st match:KXIP v DC at Dharamsala- Apr 16, 2010",DC won by 5 wickets (with 5 balls remaining),KXIP,174,DC,178,16/04/10,Dharamsala,51st match,KXIP,DC,DC,,5,5,KXIP,174,3,20,20,DC,178,5,19.1,20
419157,418064,"52nd match:RCB v MI at Bangalore- Apr 17, 2010",MI won by 57 runs,MI,191,RCB,134,17/04/10,Bangalore,52nd match,RCB,MI,MI,57,,,MI,191,4,20,20,RCB,134,9,20,20
419158,418064,"53rd match:KKR v RR at Kolkata- Apr 17, 2010",KKR won by 8 wickets (with 23 balls remaining),RR,132,KKR,133,17/04/10,Kolkata,53rd match,KKR,RR,KKR,,8,23,RR,132,9,20,20,KKR,133,2,16.1,20
419159,418064,"54th match:KXIP v CSK at Dharamsala- Apr 18, 2010",CSK won by 6 wickets (with 2 balls remaining),KXIP,192,CSK,195,18/04/10,Dharamsala,54th match,KXIP,CSK,CSK,,6,2,KXIP,192,3,20,20,CSK,195,4,19.4,20
419160,418064,"55th match:DD v DC at Delhi- Apr 18, 2010",DC won by 11 runs,DC,145,DD,134,18/04/10,Delhi,55th match,DD,DC,DC,11,,,DC,145,7,20,20,DD,134,7,20,20
419161,418064,"56th match:KKR v MI at Kolkata- Apr 19, 2010",KKR won by 9 wickets (with 15 balls remaining),MI,133,KKR,135,19/04/10,Kolkata,56th match,KKR,MI,KKR,,9,15,MI,133,8,20,20,KKR,135,1,17.3,20
419162,418064,"1st Semi-Final:RCB v MI at Mumbai- Apr 21, 2010",MI won by 35 runs,MI,184,RCB,149,21/04/10,Mumbai,1st Semi-Final,RCB,MI,MI,35,,,MI,184,5,20,20,RCB,149,9,20,20
419163,418064,"2nd Semi-Final:CSK v DC at Mumbai- Apr 22, 2010",CSK won by 38 runs,CSK,142,DC,104,22/04/10,Mumbai,2nd Semi-Final,CSK,DC,CSK,38,,,CSK,142,7,20,20,DC,104,10,19.2,20
419164,418064,"3rd Place Play-off:RCB v DC at Mumbai- Apr 24, 2010",RCB won by 9 wickets (with 37 balls remaining),DC,82,RCB,86,24/04/10,Mumbai,3rd Place Play-off,RCB,DC,RCB,,9,37,DC,82,10,18.3,20,RCB,86,1,13.5,20
419165,418064,"Final:CSK v MI at Mumbai- Apr 25, 2010",CSK won by 22 runs,CSK,168,MI,146,25/04/10,Mumbai,Final,CSK,MI,CSK,22,,,CSK,168,5,20,20,MI,146,9,20,20
,,,,,,,,,,,,,,,,,,,,,,,,,,
501198,466304,"1st match:CSK v KKR at Chennai- Apr 8, 2011",CSK won by 2 runs,CSK,153,KKR,151,8/4/2011,Chennai,1st match,CSK,KKR,CSK,2,,,CSK,153,4,20,20,KKR,151,7,20,20
501199,466304,"2nd match:DC v RR at Hyderabad (Deccan)- Apr 9, 2011",RR won by 8 wickets (with 7 balls remaining),DC,137,RR,141,9/4/2011,Hyderabad (Deccan),2nd match,DC,RR,RR,,8,7,DC,137,8,20,20,RR,141,2,18.5,20
501200,466304,"3rd match:KTK v RCB at Kochi- Apr 9, 2011",RCB won by 6 wickets (with 8 balls remaining),KTK,161,RCB,162,9/4/2011,Kochi,3rd match,KTK,RCB,RCB,,6,8,KTK,161,5,20,20,RCB,162,4,18.4,20
501201,466304,"4th match:DD v MI at Delhi- Apr 10, 2011",MI won by 8 wickets (with 19 balls remaining),DD,95,MI,99,10/4/2011,Delhi,4th match,DD,MI,MI,,8,19,DD,95,10,17.4,20,MI,99,2,16.5,20
501202,466304,"5th match:PWI v KXIP at Mumbai- Apr 10, 2011",PWI won by 7 wickets (with 41 balls remaining),KXIP,112,PWI,113,10/4/2011,Mumbai,5th match,PWI,KXIP,PWI,,7,41,KXIP,112,8,20,20,PWI,113,3,13.1,20
501203,466304,"6th match:KKR v DC at Kolkata- Apr 11, 2011",KKR won by 9 runs,KKR,163,DC,154,11/4/2011,Kolkata,6th match,KKR,DC,KKR,9,,,KKR,163,4,20,20,DC,154,8,20,20
501204,466304,"7th match:RR v DD at Jaipur- Apr 12, 2011",RR won by 6 wickets (with 9 balls remaining),DD,151,RR,152,12/4/2011,Jaipur,7th match,RR,DD,RR,,6,9,DD,151,6,20,20,RR,152,4,18.3,20
501205,466304,"8th match:RCB v MI at Bangalore- Apr 12, 2011",MI won by 9 wickets (with 9 balls remaining),RCB,140,MI,143,12/4/2011,Bangalore,8th match,RCB,MI,MI,,9,9,RCB,140,4,20,20,MI,143,1,18.3,20
501206,466304,"9th match:KXIP v CSK at Mohali- Apr 13, 2011",KXIP won by 6 wickets (with 5 balls remaining),CSK,188,KXIP,193,13/04/11,Mohali,9th match,KXIP,CSK,KXIP,,6,5,CSK,188,4,20,20,KXIP,193,4,19.1,20
501207,466304,"10th match:PWI v KTK at Mumbai- Apr 13, 2011",PWI won by 4 wickets (with 7 balls remaining),KTK,148,PWI,151,13/04/11,Mumbai,10th match,PWI,KTK,PWI,,4,7,KTK,148,8,20,20,PWI,151,6,18.5,20
501208,466304,"11th match:DC v RCB at Hyderabad (Deccan)- Apr 14, 2011",DC won by 33 runs,DC,175,RCB,142,14/04/11,Hyderabad (Deccan),11th match,DC,RCB,DC,33,,,DC,175,5,20,20,RCB,142,9,20,20
501209,466304,"12th match:RR v KKR at Jaipur- Apr 15, 2011",KKR won by 9 wickets (with 9 balls remaining),RR,159,KKR,160,15/04/11,Jaipur,12th match,RR,KKR,KKR,,9,9,RR,159,4,20,20,KKR,160,1,18.3,20
501210,466304,"13th match:MI v KTK at Mumbai- Apr 15, 2011",KTK won by 8 wickets (with 6 balls remaining),MI,182,KTK,184,15/04/11,Mumbai,13th match,MI,KTK,KTK,,8,6,MI,182,2,20,20,KTK,184,2,19,20
501211,466304,"14th match:CSK v RCB at Chennai- Apr 16, 2011",CSK won by 21 runs,CSK,183,RCB,162,16/04/11,Chennai,14th match,CSK,RCB,CSK,21,,,CSK,183,5,20,20,RCB,162,7,20,20
501212,466304,"15th match:DC v KXIP at Hyderabad (Deccan)- Apr 16, 2011",KXIP won by 8 wickets (with 14 balls remaining),DC,165,KXIP,166,16/04/11,Hyderabad (Deccan),15th match,DC,KXIP,KXIP,,8,14,DC,165,8,20,20,KXIP,166,2,17.4,20
501213,466304,"16th match:PWI v DD at Mumbai- Apr 17, 2011",DD won by 3 wickets (with 4 balls remaining),PWI,187,DD,190,17/04/11,Mumbai,16th match,PWI,DD,DD,,3,4,PWI,187,5,20,20,DD,190,7,19.2,20
501214,466304,"17th match:KKR v RR at Kolkata- Apr 17, 2011",KKR won by 8 wickets (with 37 balls remaining),RR,81,KKR,85,17/04/11,Kolkata,17th match,KKR,RR,KKR,,8,37,RR,81,10,15.2,20,KKR,85,2,13.5,20
501215,466304,"18th match:KTK v CSK at Kochi- Apr 18, 2011",KTK won by 7 wickets (with 12 balls remaining) (D/L method),CSK,131,KTK,135,18/04/11,Kochi,18th match,KTK,CSK,KTK,,7,12,CSK,131,4,17,17,KTK,135,3,15,17
501216,466304,"19th match:DD v DC at Delhi- Apr 19, 2011",DC won by 16 runs,DC,168,DD,152,19/04/11,Delhi,19th match,DD,DC,DC,16,,,DC,168,4,20,20,DD,152,7,20,20
501217,466304,"20th match:RCB v RR at Bangalore- Apr 19, 2011",Match abandoned without a ball bowled,,,,,19/04/11,Bangalore,20th match,RCB,RR,Match abandoned without a ball bowled,,,,,,,,,,,,,
501218,466304,"21st match:MI v PWI at Mumbai- Apr 20, 2011",MI won by 7 wickets (with 0 balls remaining),PWI,118,MI,124,20/04/11,Mumbai,21st match,MI,PWI,MI,,7,0,PWI,118,10,17.2,20,MI,124,3,20,20
501219,466304,"22nd match:KKR v KTK at Kolkata- Apr 20, 2011",KTK won by 6 runs,KTK,132,KKR,126,20/04/11,Kolkata,22nd match,KKR,KTK,KTK,6,,,KTK,132,7,20,20,KKR,126,9,20,20
501220,466304,"23rd match:KXIP v RR at Mohali- Apr 21, 2011",KXIP won by 48 runs,KXIP,195,RR,147,21/04/11,Mohali,23rd match,KXIP,RR,KXIP,48,,,KXIP,195,7,20,20,RR,147,7,20,20
501222,466304,"24th match:KKR v RCB at Kolkata- Apr 22, 2011",RCB won by 9 wickets (with 11 balls remaining),KKR,171,RCB,175,22/04/11,Kolkata,24th match,KKR,RCB,RCB,,9,11,KKR,171,5,20,20,RCB,175,1,18.1,20
501221,466304,"25th match:MI v CSK at Mumbai- Apr 22, 2011",MI won by 8 runs,MI,164,CSK,156,22/04/11,Mumbai,25th match,MI,CSK,MI,8,,,MI,164,4,20,20,CSK,156,9,20,20
501223,466304,"26th match:DD v KXIP at Delhi- Apr 23, 2011",DD won by 29 runs,DD,231,KXIP,202,23/04/11,Delhi,26th match,DD,KXIP,DD,29,,,DD,231,4,20,20,KXIP,202,6,20,20
501224,466304,"27th match:DC v MI at Hyderabad (Deccan)- Apr 24, 2011",MI won by 37 runs,MI,172,DC,135,24/04/11,Hyderabad (Deccan),27th match,DC,MI,MI,37,,,MI,172,4,20,20,DC,135,8,20,20
501225,466304,"28th match:RR v KTK at Jaipur- Apr 24, 2011",RR won by 8 wickets (with 35 balls remaining),KTK,109,RR,111,24/04/11,Jaipur,28th match,RR,KTK,RR,,8,35,KTK,109,10,20,20,RR,111,2,14.1,20
501226,466304,"29th match:CSK v PWI at Chennai- Apr 25, 2011",CSK won by 25 runs,CSK,142,PWI,117,25/04/11,Chennai,29th match,CSK,PWI,CSK,25,,,CSK,142,6,20,20,PWI,117,9,20,20
501227,466304,"30th match:DD v RCB at Delhi- Apr 26, 2011",RCB won by 3 wickets (with 3 balls remaining),DD,160,RCB,161,26/04/11,Delhi,30th match,DD,RCB,RCB,,3,3,DD,160,6,20,20,RCB,161,7,19.3,20
501228,466304,"31st match:PWI v CSK at Mumbai- Apr 27, 2011",CSK won by 8 wickets (with 3 balls remaining),PWI,141,CSK,145,27/04/11,Mumbai,31st match,PWI,CSK,CSK,,8,3,PWI,141,6,20,20,CSK,145,2,19.3,20
501229,466304,"32nd match:KTK v DC at Kochi- Apr 27, 2011",DC won by 55 runs,DC,129,KTK,74,27/04/11,Kochi,32nd match,KTK,DC,DC,55,,,DC,129,7,20,20,KTK,74,10,16.3,20
501230,466304,"33rd match:DD v KKR at Delhi- Apr 28, 2011",KKR won by 17 runs,KKR,148,DD,131,28/04/11,Delhi,33rd match,DD,KKR,KKR,17,,,KKR,148,7,20,20,DD,131,9,20,20
501231,466304,"34th match:RR v MI at Jaipur- Apr 29, 2011",RR won by 7 wickets (with 11 balls remaining),MI,94,RR,95,29/04/11,Jaipur,34th match,RR,MI,RR,,7,11,MI,94,8,20,20,RR,95,3,18.1,20
501232,466304,"35th match:RCB v PWI at Bangalore- Apr 29, 2011",RCB won by 26 runs,RCB,181,PWI,155,29/04/11,Bangalore,35th match,RCB,PWI,RCB,26,,,RCB,181,5,20,20,PWI,155,5,20,20
501233,466304,"36th match:KTK v DD at Kochi- Apr 30, 2011",DD won by 38 runs,DD,157,KTK,119,30/04/11,Kochi,36th match,KTK,DD,DD,38,,,DD,157,7,20,20,KTK,119,10,18.5,20
501234,466304,"37th match:KKR v KXIP at Kolkata- Apr 30, 2011",KKR won by 8 wickets (with 16 balls remaining),KXIP,119,KKR,120,30/04/11,Kolkata,37th match,KKR,KXIP,KKR,,8,16,KXIP,119,6,20,20,KKR,120,2,17.2,20
501235,466304,"38th match:RR v PWI at Jaipur- May 1, 2011",RR won by 6 wickets (with 3 balls remaining),PWI,143,RR,144,1/5/2011,Jaipur,38th match,RR,PWI,RR,,6,3,PWI,143,7,20,20,RR,144,4,19.3,20
501236,466304,"39th match:CSK v DC at Chennai- May 1, 2011",CSK won by 19 runs,CSK,165,DC,146,1/5/2011,Chennai,39th match,CSK,DC,CSK,19,,,CSK,165,5,20,20,DC,146,8,20,20
501237,466304,"40th match:MI v KXIP at Mumbai- May 2, 2011",MI won by 23 runs,MI,159,KXIP,136,2/5/2011,Mumbai,40th match,MI,KXIP,MI,23,,,MI,159,5,20,20,KXIP,136,8,20,20
501238,466304,"41st match:DD v KTK at Delhi- May 2, 2011",KTK won by 7 wickets (with 30 balls remaining),DD,140,KTK,141,2/5/2011,Delhi,41st match,DD,KTK,KTK,,7,30,DD,140,6,20,20,KTK,141,3,15,20
501239,466304,"42nd match:DC v KKR at Hyderabad (Deccan)- May 3, 2011",KKR won by 20 runs,KKR,169,DC,149,3/5/2011,Hyderabad (Deccan),42nd match,DC,KKR,KKR,20,,,KKR,169,4,20,20,DC,149,6,20,20
501240,466304,"43rd match:CSK v RR at Chennai- May 4, 2011",CSK won by 8 wickets (with 8 balls remaining),RR,147,CSK,149,4/5/2011,Chennai,43rd match,CSK,RR,CSK,,8,8,RR,147,6,20,20,CSK,149,2,18.4,20
501241,466304,"44th match:PWI v MI at Mumbai- May 4, 2011",MI won by 21 runs,MI,160,PWI,139,4/5/2011,Mumbai,44th match,PWI,MI,MI,21,,,MI,160,7,20,20,PWI,139,7,20,20
501242,466304,"45th match:KTK v KKR at Kochi- May 5, 2011",KTK won by 17 runs,KTK,156,KKR,139,5/5/2011,Kochi,45th match,KTK,KKR,KTK,17,,,KTK,156,5,20,20,KKR,139,7,20,20
501243,466304,"46th match:DC v DD at Hyderabad (Deccan)- May 5, 2011",DD won by 4 wickets (with 6 balls remaining),DC,175,DD,179,5/5/2011,Hyderabad (Deccan),46th match,DC,DD,DD,,4,6,DC,175,5,20,20,DD,179,6,19,20
501244,466304,"47th match:RCB v KXIP at Bangalore- May 6, 2011",RCB won by 85 runs,RCB,205,KXIP,120,6/5/2011,Bangalore,47th match,RCB,KXIP,RCB,85,,,RCB,205,6,20,20,KXIP,120,9,20,20
501245,466304,"48th match:KKR v CSK at Kolkata- May 7, 2011",KKR won by 10 runs (D/L method),CSK,114,KKR,61,7/5/2011,Kolkata,48th match,KKR,CSK,KKR,10,,,CSK,114,4,20,20,KKR,61,2,10,10
501246,466304,"49th match:MI v DD at Mumbai- May 7, 2011",MI won by 32 runs,MI,178,DD,146,7/5/2011,Mumbai,49th match,MI,DD,MI,32,,,MI,178,4,20,20,DD,146,10,19.5,20
501247,466304,"50th match:RCB v KTK at Bangalore- May 8, 2011",RCB won by 9 wickets (with 41 balls remaining),KTK,125,RCB,128,8/5/2011,Bangalore,50th match,RCB,KTK,RCB,,9,41,KTK,125,9,20,20,RCB,128,1,13.1,20
501248,466304,"51st match:KXIP v PWI at Mohali- May 8, 2011",PWI won by 5 wickets (with 17 balls remaining),KXIP,119,PWI,120,8/5/2011,Mohali,51st match,KXIP,PWI,PWI,,5,17,KXIP,119,8,20,20,PWI,120,5,17.1,20
501249,466304,"52nd match:RR v CSK at Jaipur- May 9, 2011",CSK won by 63 runs,CSK,196,RR,133,9/5/2011,Jaipur,52nd match,RR,CSK,CSK,63,,,CSK,196,3,20,20,RR,133,10,19.3,20
501250,466304,"53rd match:DC v PWI at Hyderabad (Deccan)- May 10, 2011",PWI won by 6 wickets (with 10 balls remaining),DC,136,PWI,137,10/5/2011,Hyderabad (Deccan),53rd match,DC,PWI,PWI,,6,10,DC,136,8,20,20,PWI,137,4,18.2,20
501251,466304,"54th match:KXIP v MI at Mohali- May 10, 2011",KXIP won by 76 runs,KXIP,163,MI,87,10/5/2011,Mohali,54th match,KXIP,MI,KXIP,76,,,KXIP,163,8,20,20,MI,87,10,12.5,20
501252,466304,"55th match:RR v RCB at Jaipur- May 11, 2011",RCB won by 9 wickets (with 18 balls remaining),RR,146,RCB,151,11/5/2011,Jaipur,55th match,RR,RCB,RCB,,9,18,RR,146,6,20,20,RCB,151,1,17,20
